category,cid,follower_count,time_node,total_comment,total_favorited,total_play_count,total_share
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,588639,2023-06-01 00:00:00,0,-2,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,588587,2023-06-02 00:00:00,0,-14,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,588509,2023-06-03 00:00:00,0,-1,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,588429,2023-06-04 00:00:00,0,47,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,588366,2023-06-05 00:00:00,0,53,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,588282,2023-06-06 00:00:00,0,37,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,588218,2023-06-07 00:00:00,0,36,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,588128,2023-06-08 00:00:00,0,27,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,588046,2023-06-09 00:00:00,0,20,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,587976,2023-06-10 00:00:00,0,27,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,587891,2023-06-11 00:00:00,0,46,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,587803,2023-06-12 00:00:00,0,35,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,587732,2023-06-13 00:00:00,0,28,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,587647,2023-06-14 00:00:00,0,38,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,587575,2023-06-15 00:00:00,0,48,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,587485,2023-06-16 00:00:00,0,82,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,587446,2023-06-17 00:00:00,0,207,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,587361,2023-06-18 00:00:00,0,304,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,587315,2023-06-19 00:00:00,0,555,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,587255,2023-06-20 00:00:00,0,610,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,587202,2023-06-21 00:00:00,0,802,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,587150,2023-06-22 00:00:00,0,946,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,587095,2023-06-23 00:00:00,0,1127,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,587008,2023-06-24 00:00:00,0,1183,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,586905,2023-06-25 00:00:00,0,1247,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,586841,2023-06-26 00:00:00,0,1342,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,586774,2023-06-27 00:00:00,0,1378,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,586751,2023-06-28 00:00:00,0,1598,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,586700,2023-06-29 00:00:00,0,1716,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,586648,2023-06-30 00:00:00,0,1785,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,586599,2023-07-01 00:00:00,0,32,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,586475,2023-07-02 00:00:00,0,302,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,586408,2023-07-03 00:00:00,0,385,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,586315,2023-07-04 00:00:00,0,476,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,586197,2023-07-05 00:00:00,0,532,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,586096,2023-07-06 00:00:00,0,591,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,586008,2023-07-07 00:00:00,0,619,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,585914,2023-07-08 00:00:00,0,650,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,585855,2023-07-09 00:00:00,0,657,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,585735,2023-07-10 00:00:00,0,644,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,585693,2023-07-11 00:00:00,0,660,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,585597,2023-07-12 00:00:00,0,634,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,585522,2023-07-13 00:00:00,0,677,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,585444,2023-07-14 00:00:00,0,669,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,585339,2023-07-15 00:00:00,0,657,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,585246,2023-07-16 00:00:00,0,675,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,585139,2023-07-17 00:00:00,0,913,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,584919,2023-07-18 00:00:00,0,1025,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,584851,2023-07-19 00:00:00,0,1056,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,584742,2023-07-20 00:00:00,0,1072,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,584644,2023-07-21 00:00:00,0,1080,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,584558,2023-07-22 00:00:00,0,1122,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,584492,2023-07-23 00:00:00,0,1143,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,584365,2023-07-24 00:00:00,0,1157,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,584261,2023-07-25 00:00:00,0,1169,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,584223,2023-07-26 00:00:00,0,1176,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,584098,2023-07-27 00:00:00,0,1190,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,583994,2023-07-28 00:00:00,0,1206,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,583906,2023-07-29 00:00:00,0,1228,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,583787,2023-07-30 00:00:00,0,1301,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,583696,2023-07-31 00:00:00,0,1318,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,583594,2023-08-01 00:00:00,0,48,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,583499,2023-08-02 00:00:00,0,95,0,0
